,sensor_id,x,y,z
3665,3665,-189.98,257.42,416.45
3666,3666,-189.98,257.42,399.23
3667,3667,-189.98,257.42,382.46
3668,3668,-189.98,257.42,365.19
3669,3669,-189.98,257.42,348.17
3670,3670,-189.98,257.42,331.15
3671,3671,-189.98,257.42,314.13
3672,3672,-189.98,257.42,297.11
3673,3673,-189.98,257.42,280.08
3674,3674,-189.98,257.42,263.06
3675,3675,-189.98,257.42,246.24
3676,3676,-189.98,257.42,229.02
3677,3677,-189.98,257.42,212.2
3678,3678,-189.98,257.42,194.98
3679,3679,-189.98,257.42,178.21
3680,3680,-189.98,257.42,160.94
3681,3681,-189.98,257.42,143.92
3682,3682,-189.98,257.42,126.9
3683,3683,-189.98,257.42,109.88
3684,3684,-189.98,257.42,92.86
3685,3685,-189.98,257.42,75.84
3686,3686,-189.98,257.42,58.82
3687,3687,-189.98,257.42,41.79
3688,3688,-189.98,257.42,24.77
3689,3689,-189.98,257.42,7.75
3690,3690,-189.98,257.42,-9.27
3691,3691,-189.98,257.42,-26.29
3692,3692,-189.98,257.42,-43.31
3693,3693,-189.98,257.42,-60.33
3694,3694,-189.98,257.42,-77.35
3695,3695,-189.98,257.42,-94.37
3696,3696,-189.98,257.42,-111.39
3697,3697,-189.98,257.42,-128.41
3698,3698,-189.98,257.42,-145.43
3699,3699,-189.98,257.42,-162.2
3700,3700,-189.98,257.42,-179.48
3701,3701,-189.98,257.42,-196.5
3702,3702,-189.98,257.42,-213.52
3703,3703,-189.98,257.42,-230.54
3704,3704,-189.98,257.42,-247.56
3705,3705,-189.98,257.42,-264.58
3706,3706,-189.98,257.42,-281.6
3707,3707,-189.98,257.42,-298.62
3708,3708,-189.98,257.42,-315.64
3709,3709,-189.98,257.42,-332.66
3710,3710,-189.98,257.42,-349.68
3711,3711,-189.98,257.42,-366.7
3712,3712,-189.98,257.42,-383.72
3713,3713,-189.98,257.42,-400.75
3714,3714,-189.98,257.42,-417.77
3715,3715,-189.98,257.42,-434.79
3716,3716,-189.98,257.42,-451.81
3717,3717,-189.98,257.42,-468.83
3718,3718,-189.98,257.42,-485.85
3719,3719,-189.98,257.42,-502.87
3720,3720,-66.7,276.92,497.82
3721,3721,-66.7,276.92,480.8
3722,3722,-66.7,276.92,463.78
3723,3723,-66.7,276.92,446.76
3724,3724,-66.7,276.92,429.74
3725,3725,-66.7,276.92,412.72
3726,3726,-66.7,276.92,395.7
3727,3727,-66.7,276.92,378.68
3728,3728,-66.7,276.92,361.66
3729,3729,-66.7,276.92,344.64
3730,3730,-66.7,276.92,327.62
3731,3731,-66.7,276.92,310.6
3732,3732,-66.7,276.92,293.58
3733,3733,-66.7,276.92,276.55
3734,3734,-66.7,276.92,259.53
3735,3735,-66.7,276.92,242.51
3736,3736,-66.7,276.92,225.49
3737,3737,-66.7,276.92,208.47
3738,3738,-66.7,276.92,191.45
3739,3739,-66.7,276.92,174.43
3740,3740,-66.7,276.92,157.41
3741,3741,-66.7,276.92,140.39
3742,3742,-66.7,276.92,123.37
3743,3743,-66.7,276.92,106.35
3744,3744,-66.7,276.92,89.33
3745,3745,-66.7,276.92,72.31
3746,3746,-66.7,276.92,55.29
3747,3747,-66.7,276.92,38.26
3748,3748,-66.7,276.92,21.24
3749,3749,-66.7,276.92,4.22
3750,3750,-66.7,276.92,-12.8
3751,3751,-66.7,276.92,-29.82
3752,3752,-66.7,276.92,-46.84
3753,3753,-66.7,276.92,-63.86
3754,3754,-66.7,276.92,-80.88
3755,3755,-66.7,276.92,-97.9
3756,3756,-66.7,276.92,-114.92
3757,3757,-66.7,276.92,-131.94
3758,3758,-66.7,276.92,-148.96
3759,3759,-66.7,276.92,-165.98
3760,3760,-66.7,276.92,-183.01
3761,3761,-66.7,276.92,-200.03
3762,3762,-66.7,276.92,-217.05
3763,3763,-66.7,276.92,-234.07
3764,3764,-66.7,276.92,-251.09
3765,3765,-66.7,276.92,-268.11
3766,3766,-66.7,276.92,-285.13
3767,3767,-66.7,276.92,-302.15
3768,3768,-66.7,276.92,-319.17
3769,3769,-66.7,276.92,-336.19
3770,3770,-66.7,276.92,-353.21
3771,3771,-66.7,276.92,-370.23
3772,3772,-66.7,276.92,-387.25
3773,3773,-66.7,276.92,-404.28
3774,3774,-66.7,276.92,-421.3
3775,3775,-66.7,276.92,-438.32
3776,3776,-66.7,276.92,-455.34
3777,3777,-66.7,276.92,-472.36
3778,3778,-66.7,276.92,-489.38
3779,3779,-66.7,276.92,-506.4
3780,3780,54.26,292.97,524.56
3781,3781,54.26,292.97,507.53
3782,3782,54.26,292.97,490.51
3783,3783,54.26,292.97,473.49
3784,3784,54.26,292.97,456.47
3785,3785,54.26,292.97,439.45
3786,3786,54.26,292.97,422.43
3787,3787,54.26,292.97,405.41
3788,3788,54.26,292.97,388.39
3789,3789,54.26,292.97,371.37
3790,3790,54.26,292.97,354.35
3791,3791,54.26,292.97,337.33
3792,3792,54.26,292.97,320.31
3793,3793,54.26,292.97,303.29
3794,3794,54.26,292.97,286.26
3795,3795,54.26,292.97,269.24
3796,3796,54.26,292.97,252.22
3797,3797,54.26,292.97,235.2
3798,3798,54.26,292.97,218.18
3799,3799,54.26,292.97,201.16
3800,3800,54.26,292.97,184.14
3801,3801,54.26,292.97,167.12
3802,3802,54.26,292.97,150.1
3803,3803,54.26,292.97,133.08
3804,3804,54.26,292.97,116.06
3805,3805,54.26,292.97,99.04
3806,3806,54.26,292.97,82.02
3807,3807,54.26,292.97,64.99
3808,3808,54.26,292.97,47.97
3809,3809,54.26,292.97,30.95
3810,3810,54.26,292.97,13.93
3811,3811,54.26,292.97,-3.09
3812,3812,54.26,292.97,-20.11
3813,3813,54.26,292.97,-37.13
3814,3814,54.26,292.97,-54.15
3815,3815,54.26,292.97,-71.17
3816,3816,54.26,292.97,-88.19
3817,3817,54.26,292.97,-105.21
3818,3818,54.26,292.97,-122.23
3819,3819,54.26,292.97,-139.25
3820,3820,54.26,292.97,-156.28
3821,3821,54.26,292.97,-173.3
3822,3822,54.26,292.97,-190.32
3823,3823,54.26,292.97,-207.34
3824,3824,54.26,292.97,-224.36
3825,3825,54.26,292.97,-241.38
3826,3826,54.26,292.97,-258.4
3827,3827,54.26,292.97,-275.42
3828,3828,54.26,292.97,-292.44
3829,3829,54.26,292.97,-309.46
3830,3830,54.26,292.97,-326.48
3831,3831,54.26,292.97,-343.5
3832,3832,54.26,292.97,-360.52
3833,3833,54.26,292.97,-377.54
3834,3834,54.26,292.97,-394.57
3835,3835,54.26,292.97,-411.59
3836,3836,54.26,292.97,-428.61
3837,3837,54.26,292.97,-445.63
3838,3838,54.26,292.97,-462.65
3839,3839,54.26,292.97,-480.07
3840,3840,174.47,315.54,512.74
3841,3841,174.47,315.54,495.72
3842,3842,174.47,315.54,478.7
3843,3843,174.47,315.54,461.68
3844,3844,174.47,315.54,444.66
3845,3845,174.47,315.54,427.64
3846,3846,174.47,315.54,410.62
3847,3847,174.47,315.54,393.6
3848,3848,174.47,315.54,376.58
3849,3849,174.47,315.54,359.56
3850,3850,174.47,315.54,342.54
3851,3851,174.47,315.54,325.52
3852,3852,174.47,315.54,308.5
3853,3853,174.47,315.54,291.47
3854,3854,174.47,315.54,274.45
3855,3855,174.47,315.54,257.43
3856,3856,174.47,315.54,240.41
3857,3857,174.47,315.54,223.39
3858,3858,174.47,315.54,206.37
3859,3859,174.47,315.54,189.35
3860,3860,174.47,315.54,172.33
3861,3861,174.47,315.54,155.31
3862,3862,174.47,315.54,138.29
3863,3863,174.47,315.54,121.27
3864,3864,174.47,315.54,104.25
3865,3865,174.47,315.54,87.23
3866,3866,174.47,315.54,70.21
3867,3867,174.47,315.54,53.18
3868,3868,174.47,315.54,36.16
3869,3869,174.47,315.54,19.14
3870,3870,174.47,315.54,2.12
3871,3871,174.47,315.54,-14.9
3872,3872,174.47,315.54,-31.92
3873,3873,174.47,315.54,-48.94
3874,3874,174.47,315.54,-65.96
3875,3875,174.47,315.54,-82.98
3876,3876,174.47,315.54,-100.0
3877,3877,174.47,315.54,-117.02
3878,3878,174.47,315.54,-134.04
3879,3879,174.47,315.54,-151.06
3880,3880,174.47,315.54,-168.09
3881,3881,174.47,315.54,-185.11
3882,3882,174.47,315.54,-202.13
3883,3883,174.47,315.54,-219.15
3884,3884,174.47,315.54,-236.17
3885,3885,174.47,315.54,-253.19
3886,3886,174.47,315.54,-270.21
3887,3887,174.47,315.54,-287.23
3888,3888,174.47,315.54,-304.25
3889,3889,174.47,315.54,-321.27
3890,3890,174.47,315.54,-338.29
3891,3891,174.47,315.54,-355.31
3892,3892,174.47,315.54,-372.33
3893,3893,174.47,315.54,-389.36
3894,3894,174.47,315.54,-406.38
3895,3895,174.47,315.54,-423.4
3896,3896,174.47,315.54,-440.42
3897,3897,174.47,315.54,-457.44
3898,3898,174.47,315.54,-474.46
3899,3899,174.47,315.54,-491.48
3900,3900,303.41,335.64,512.95
3901,3901,303.41,335.64,495.93
3902,3902,303.41,335.64,478.91
3903,3903,303.41,335.64,461.89
3904,3904,303.41,335.64,444.87
3905,3905,303.41,335.64,427.85
3906,3906,303.41,335.64,410.83
3907,3907,303.41,335.64,393.81
3908,3908,303.41,335.64,376.79
3909,3909,303.41,335.64,359.77
3910,3910,303.41,335.64,342.75
3911,3911,303.41,335.64,325.73
3912,3912,303.41,335.64,308.71
3913,3913,303.41,335.64,291.68
3914,3914,303.41,335.64,274.66
3915,3915,303.41,335.64,257.64
3916,3916,303.41,335.64,240.62
3917,3917,303.41,335.64,223.6
3918,3918,303.41,335.64,206.58
3919,3919,303.41,335.64,189.56
3920,3920,303.41,335.64,172.54
3921,3921,303.41,335.64,155.52
3922,3922,303.41,335.64,138.5
3923,3923,303.41,335.64,121.48
3924,3924,303.41,335.64,104.46
3925,3925,303.41,335.64,87.44
3926,3926,303.41,335.64,70.42
3927,3927,303.41,335.64,53.39
3928,3928,303.41,335.64,36.37
3929,3929,303.41,335.64,19.35
3930,3930,303.41,335.64,2.33
3931,3931,303.41,335.64,-14.69
3932,3932,303.41,335.64,-31.71
3933,3933,303.41,335.64,-48.73
3934,3934,303.41,335.64,-65.75
3935,3935,303.41,335.64,-82.77
3936,3936,303.41,335.64,-99.79
3937,3937,303.41,335.64,-116.81
3938,3938,303.41,335.64,-133.83
3939,3939,303.41,335.64,-150.85
3940,3940,303.41,335.64,-167.88
3941,3941,303.41,335.64,-184.9
3942,3942,303.41,335.64,-201.92
3943,3943,303.41,335.64,-218.94
3944,3944,303.41,335.64,-235.96
3945,3945,303.41,335.64,-252.98
3946,3946,303.41,335.64,-270.0
3947,3947,303.41,335.64,-287.02
3948,3948,303.41,335.64,-304.04
3949,3949,303.41,335.64,-321.06
3950,3950,303.41,335.64,-338.08
3951,3951,303.41,335.64,-355.1
3952,3952,303.41,335.64,-372.12
3953,3953,303.41,335.64,-389.15
3954,3954,303.41,335.64,-406.17
3955,3955,303.41,335.64,-423.19
3956,3956,303.41,335.64,-440.21
3957,3957,303.41,335.64,-457.23
3958,3958,303.41,335.64,-474.25
3959,3959,303.41,335.64,-491.27
3960,3960,429.76,351.02,506.14
3961,3961,429.76,351.02,489.12
3962,3962,429.76,351.02,472.1
3963,3963,429.76,351.02,455.08
3964,3964,429.76,351.02,438.06
3965,3965,429.76,351.02,421.04
3966,3966,429.76,351.02,404.02
3967,3967,429.76,351.02,387.0
3968,3968,429.76,351.02,369.98
3969,3969,429.76,351.02,352.96
3970,3970,429.76,351.02,335.94
3971,3971,429.76,351.02,318.92
3972,3972,429.76,351.02,301.9
3973,3973,429.76,351.02,284.87
3974,3974,429.76,351.02,267.85
3975,3975,429.76,351.02,250.83
3976,3976,429.76,351.02,233.81
3977,3977,429.76,351.02,216.79
3978,3978,429.76,351.02,199.77
3979,3979,429.76,351.02,182.75
3980,3980,429.76,351.02,165.73
3981,3981,429.76,351.02,148.71
3982,3982,429.76,351.02,131.69
3983,3983,429.76,351.02,114.67
3984,3984,429.76,351.02,97.65
3985,3985,429.76,351.02,80.63
3986,3986,429.76,351.02,63.61
3987,3987,429.76,351.02,46.58
3988,3988,429.76,351.02,29.56
3989,3989,429.76,351.02,12.54
3990,3990,429.76,351.02,-4.48
3991,3991,429.76,351.02,-21.5
3992,3992,429.76,351.02,-38.52
3993,3993,429.76,351.02,-55.54
3994,3994,429.76,351.02,-72.56
3995,3995,429.76,351.02,-89.58
3996,3996,429.76,351.02,-106.6
3997,3997,429.76,351.02,-123.62
3998,3998,429.76,351.02,-140.64
3999,3999,429.76,351.02,-157.66
4000,4000,429.76,351.02,-174.69
4001,4001,429.76,351.02,-191.71
4002,4002,429.76,351.02,-208.73
4003,4003,429.76,351.02,-225.75
4004,4004,429.76,351.02,-242.77
4005,4005,429.76,351.02,-259.79
4006,4006,429.76,351.02,-276.81
4007,4007,429.76,351.02,-293.83
4008,4008,429.76,351.02,-310.85
4009,4009,429.76,351.02,-327.87
4010,4010,429.76,351.02,-344.89
4011,4011,429.76,351.02,-361.91
4012,4012,429.76,351.02,-378.93
4013,4013,429.76,351.02,-395.96
4014,4014,429.76,351.02,-412.98
4015,4015,429.76,351.02,-430.0
4016,4016,429.76,351.02,-447.02
4017,4017,429.76,351.02,-464.04
4018,4018,429.76,351.02,-481.06
4019,4019,429.76,351.02,-498.08
4020,4020,-392.38,334.24,502.79
4021,4021,-392.38,334.24,485.77
4022,4022,-392.38,334.24,468.75
4023,4023,-392.38,334.24,451.73
4024,4024,-392.38,334.24,434.71
4025,4025,-392.38,334.24,417.69
4026,4026,-392.38,334.24,400.67
4027,4027,-392.38,334.24,383.65
4028,4028,-392.38,334.24,366.63
4029,4029,-392.38,334.24,349.61
4030,4030,-392.38,334.24,332.59
4031,4031,-392.38,334.24,315.57
4032,4032,-392.38,334.24,298.55
4033,4033,-392.38,334.24,281.52
4034,4034,-392.38,334.24,264.5
4035,4035,-392.38,334.24,247.48
4036,4036,-392.38,334.24,230.46
4037,4037,-392.38,334.24,213.44
4038,4038,-392.38,334.24,196.42
4039,4039,-392.38,334.24,179.4
4040,4040,-392.38,334.24,162.38
4041,4041,-392.38,334.24,145.36
4042,4042,-392.38,334.24,128.34
4043,4043,-392.38,334.24,111.32
4044,4044,-392.38,334.24,94.3
4045,4045,-392.38,334.24,77.28
4046,4046,-392.38,334.24,60.26
4047,4047,-392.38,334.24,43.23
4048,4048,-392.38,334.24,26.21
4049,4049,-392.38,334.24,9.19
4050,4050,-392.38,334.24,-7.83
4051,4051,-392.38,334.24,-24.85
4052,4052,-392.38,334.24,-41.87
4053,4053,-392.38,334.24,-58.89
4054,4054,-392.38,334.24,-75.91
4055,4055,-392.38,334.24,-92.93
4056,4056,-392.38,334.24,-109.95
4057,4057,-392.38,334.24,-126.97
4058,4058,-392.38,334.24,-143.99
4059,4059,-392.38,334.24,-161.01
4060,4060,-392.38,334.24,-178.04
4061,4061,-392.38,334.24,-195.06
4062,4062,-392.38,334.24,-212.08
4063,4063,-392.38,334.24,-229.1
4064,4064,-392.38,334.24,-246.12
4065,4065,-392.38,334.24,-263.14
4066,4066,-392.38,334.24,-280.16
4067,4067,-392.38,334.24,-297.18
4068,4068,-392.38,334.24,-314.2
4069,4069,-392.38,334.24,-331.22
4070,4070,-392.38,334.24,-348.24
4071,4071,-392.38,334.24,-365.26
4072,4072,-392.38,334.24,-382.28
4073,4073,-392.38,334.24,-399.31
4074,4074,-392.38,334.24,-416.33
4075,4075,-392.38,334.24,-433.35
4076,4076,-392.38,334.24,-450.37
4077,4077,-392.38,334.24,-467.39
4078,4078,-392.38,334.24,-484.41
4079,4079,-392.38,334.24,-501.43
4080,4080,-268.9,354.24,501.54
4081,4081,-268.9,354.24,484.51
4082,4082,-268.9,354.24,467.49
4083,4083,-268.9,354.24,450.47
4084,4084,-268.9,354.24,433.45
4085,4085,-268.9,354.24,416.43
4086,4086,-268.9,354.24,399.41
4087,4087,-268.9,354.24,382.39
4088,4088,-268.9,354.24,365.37
4089,4089,-268.9,354.24,348.35
4090,4090,-268.9,354.24,331.33
4091,4091,-268.9,354.24,314.31
4092,4092,-268.9,354.24,297.29
4093,4093,-268.9,354.24,280.27
4094,4094,-268.9,354.24,263.24
4095,4095,-268.9,354.24,246.22
4096,4096,-268.9,354.24,229.2
4097,4097,-268.9,354.24,212.18
4098,4098,-268.9,354.24,195.16
4099,4099,-268.9,354.24,178.14
4100,4100,-268.9,354.24,161.12
4101,4101,-268.9,354.24,144.1
4102,4102,-268.9,354.24,127.08
4103,4103,-268.9,354.24,110.06
4104,4104,-268.9,354.24,93.04
4105,4105,-268.9,354.24,76.02
4106,4106,-268.9,354.24,59.0
4107,4107,-268.9,354.24,41.97
4108,4108,-268.9,354.24,24.95
4109,4109,-268.9,354.24,7.93
4110,4110,-268.9,354.24,-9.09
4111,4111,-268.9,354.24,-26.11
4112,4112,-268.9,354.24,-43.13
4113,4113,-268.9,354.24,-60.15
4114,4114,-268.9,354.24,-77.17
4115,4115,-268.9,354.24,-94.19
4116,4116,-268.9,354.24,-111.21
4117,4117,-268.9,354.24,-128.23
4118,4118,-268.9,354.24,-145.25
4119,4119,-268.9,354.24,-162.27
4120,4120,-268.9,354.24,-179.3
4121,4121,-268.9,354.24,-196.32
4122,4122,-268.9,354.24,-213.34
4123,4123,-268.9,354.24,-230.36
4124,4124,-268.9,354.24,-247.38
4125,4125,-268.9,354.24,-264.4
4126,4126,-268.9,354.24,-281.42
4127,4127,-268.9,354.24,-298.44
4128,4128,-268.9,354.24,-315.46
4129,4129,-268.9,354.24,-332.48
4130,4130,-268.9,354.24,-349.5
4131,4131,-268.9,354.24,-366.52
4132,4132,-268.9,354.24,-383.54
4133,4133,-268.9,354.24,-400.57
4134,4134,-268.9,354.24,-417.59
4135,4135,-268.9,354.24,-434.61
4136,4136,-268.9,354.24,-451.63
4137,4137,-268.9,354.24,-468.65
4138,4138,-268.9,354.24,-485.67
4139,4139,-268.9,354.24,-502.89
4140,4140,-145.45,374.24,502.09
4141,4141,-145.45,374.24,485.07
4142,4142,-145.45,374.24,468.04
4143,4143,-145.45,374.24,451.02
4144,4144,-145.45,374.24,434.0
4145,4145,-145.45,374.24,416.98
4146,4146,-145.45,374.24,399.96
4147,4147,-145.45,374.24,382.94
4148,4148,-145.45,374.24,365.92
4149,4149,-145.45,374.24,348.9
4150,4150,-145.45,374.24,331.88
4151,4151,-145.45,374.24,314.86
4152,4152,-145.45,374.24,297.84
4153,4153,-145.45,374.24,280.82
4154,4154,-145.45,374.24,263.8
4155,4155,-145.45,374.24,246.77
4156,4156,-145.45,374.24,229.75
4157,4157,-145.45,374.24,212.73
4158,4158,-145.45,374.24,195.71
4159,4159,-145.45,374.24,178.69
4160,4160,-145.45,374.24,161.67
4161,4161,-145.45,374.24,144.65
4162,4162,-145.45,374.24,127.63
4163,4163,-145.45,374.24,110.61
4164,4164,-145.45,374.24,93.59
4165,4165,-145.45,374.24,76.57
4166,4166,-145.45,374.24,59.55
4167,4167,-145.45,374.24,42.53
4168,4168,-145.45,374.24,25.5
4169,4169,-145.45,374.24,8.48
4170,4170,-145.45,374.24,-8.54
4171,4171,-145.45,374.24,-25.56
4172,4172,-145.45,374.24,-42.58
4173,4173,-145.45,374.24,-59.6
4174,4174,-145.45,374.24,-76.62
4175,4175,-145.45,374.24,-93.64
4176,4176,-145.45,374.24,-110.66
4177,4177,-145.45,374.24,-127.68
4178,4178,-145.45,374.24,-144.7
4179,4179,-145.45,374.24,-161.72
4180,4180,-145.45,374.24,-178.74
4181,4181,-145.45,374.24,-195.77
4182,4182,-145.45,374.24,-212.79
4183,4183,-145.45,374.24,-229.81
4184,4184,-145.45,374.24,-246.83
4185,4185,-145.45,374.24,-263.85
4186,4186,-145.45,374.24,-280.87
4187,4187,-145.45,374.24,-297.89
4188,4188,-145.45,374.24,-314.91
4189,4189,-145.45,374.24,-331.93
4190,4190,-145.45,374.24,-348.95
4191,4191,-145.45,374.24,-365.97
4192,4192,-145.45,374.24,-382.99
4193,4193,-145.45,374.24,-400.01
4194,4194,-145.45,374.24,-417.03
4195,4195,-145.45,374.24,-434.06
4196,4196,-145.45,374.24,-451.08
4197,4197,-145.45,374.24,-468.1
4198,4198,-145.45,374.24,-485.12
4199,4199,-145.45,374.24,-503.14
4200,4200,-21.97,393.24,499.81
4201,4201,-21.97,393.24,482.79
4202,4202,-21.97,393.24,465.77
4203,4203,-21.97,393.24,448.75
4204,4204,-21.97,393.24,431.73
4205,4205,-21.97,393.24,414.71
4206,4206,-21.97,393.24,397.69
4207,4207,-21.97,393.24,380.67
4208,4208,-21.97,393.24,363.65
4209,4209,-21.97,393.24,346.63
4210,4210,-21.97,393.24,329.61
4211,4211,-21.97,393.24,312.59
4212,4212,-21.97,393.24,295.57
4213,4213,-21.97,393.24,278.54
4214,4214,-21.97,393.24,261.52
4215,4215,-21.97,393.24,244.5
4216,4216,-21.97,393.24,227.48
4217,4217,-21.97,393.24,210.46
4218,4218,-21.97,393.24,193.44
4219,4219,-21.97,393.24,176.42
4220,4220,-21.97,393.24,159.4
4221,4221,-21.97,393.24,142.38
4222,4222,-21.97,393.24,125.36
4223,4223,-21.97,393.24,108.34
4224,4224,-21.97,393.24,91.32
4225,4225,-21.97,393.24,74.3
4226,4226,-21.97,393.24,57.28
4227,4227,-21.97,393.24,40.25
4228,4228,-21.97,393.24,23.23
4229,4229,-21.97,393.24,6.21
4230,4230,-21.97,393.24,-10.81
4231,4231,-21.97,393.24,-27.83
4232,4232,-21.97,393.24,-44.85
4233,4233,-21.97,393.24,-61.87
4234,4234,-21.97,393.24,-78.89
4235,4235,-21.97,393.24,-95.91
4236,4236,-21.97,393.24,-112.93
4237,4237,-21.97,393.24,-129.95
4238,4238,-21.97,393.24,-146.97
4239,4239,-21.97,393.24,-163.99
4240,4240,-21.97,393.24,-181.02
4241,4241,-21.97,393.24,-198.04
4242,4242,-21.97,393.24,-215.06
4243,4243,-21.97,393.24,-232.08
4244,4244,-21.97,393.24,-249.1
4245,4245,-21.97,393.24,-266.12
4246,4246,-21.97,393.24,-283.14
4247,4247,-21.97,393.24,-300.16
4248,4248,-21.97,393.24,-317.18
4249,4249,-21.97,393.24,-334.2
4250,4250,-21.97,393.24,-351.22
4251,4251,-21.97,393.24,-368.24
4252,4252,-21.97,393.24,-385.26
4253,4253,-21.97,393.24,-402.29
4254,4254,-21.97,393.24,-419.31
4255,4255,-21.97,393.24,-436.33
4256,4256,-21.97,393.24,-453.35
4257,4257,-21.97,393.24,-470.37
4258,4258,-21.97,393.24,-487.39
4259,4259,-21.97,393.24,-504.41
4260,4260,101.04,412.79,504.42
4261,4261,101.04,412.79,487.39
4262,4262,101.04,412.79,470.37
4263,4263,101.04,412.79,453.35
4264,4264,101.04,412.79,436.33
4265,4265,101.04,412.79,419.31
4266,4266,101.04,412.79,402.29
4267,4267,101.04,412.79,385.27
4268,4268,101.04,412.79,368.25
4269,4269,101.04,412.79,351.23
4270,4270,101.04,412.79,334.21
4271,4271,101.04,412.79,317.19
4272,4272,101.04,412.79,300.17
4273,4273,101.04,412.79,283.15
4274,4274,101.04,412.79,266.13
4275,4275,101.04,412.79,249.1
4276,4276,101.04,412.79,232.08
4277,4277,101.04,412.79,215.06
4278,4278,101.04,412.79,198.04
4279,4279,101.04,412.79,181.02
4280,4280,101.04,412.79,164.0
4281,4281,101.04,412.79,146.98
4282,4282,101.04,412.79,129.96
4283,4283,101.04,412.79,112.94
4284,4284,101.04,412.79,95.92
4285,4285,101.04,412.79,78.9
4286,4286,101.04,412.79,61.88
4287,4287,101.04,412.79,44.86
4288,4288,101.04,412.79,27.83
4289,4289,101.04,412.79,10.81
4290,4290,101.04,412.79,-6.21
4291,4291,101.04,412.79,-23.23
4292,4292,101.04,412.79,-40.25
4293,4293,101.04,412.79,-57.27
4294,4294,101.04,412.79,-74.29
4295,4295,101.04,412.79,-91.31
4296,4296,101.04,412.79,-108.33
4297,4297,101.04,412.79,-125.35
4298,4298,101.04,412.79,-142.37
4299,4299,101.04,412.79,-159.39
4300,4300,101.04,412.79,-176.41
4301,4301,101.04,412.79,-193.44
4302,4302,101.04,412.79,-210.46
4303,4303,101.04,412.79,-227.48
4304,4304,101.04,412.79,-244.5
4305,4305,101.04,412.79,-261.52
4306,4306,101.04,412.79,-278.54
4307,4307,101.04,412.79,-295.56
4308,4308,101.04,412.79,-312.58
4309,4309,101.04,412.79,-329.6
4310,4310,101.04,412.79,-346.62
4311,4311,101.04,412.79,-363.64
4312,4312,101.04,412.79,-380.66
4313,4313,101.04,412.79,-397.68
4314,4314,101.04,412.79,-414.71
4315,4315,101.04,412.79,-431.73
4316,4316,101.04,412.79,-448.75
4317,4317,101.04,412.79,-465.77
4318,4318,101.04,412.79,-482.79
4319,4319,101.04,412.79,-500.51
4320,4320,224.58,432.35,497.06
4321,4321,224.58,432.35,480.04
4322,4322,224.58,432.35,463.02
4323,4323,224.58,432.35,446.0
4324,4324,224.58,432.35,428.98
4325,4325,224.58,432.35,411.96
4326,4326,224.58,432.35,394.94
4327,4327,224.58,432.35,377.92
4328,4328,224.58,432.35,360.9
4329,4329,224.58,432.35,343.88
4330,4330,224.58,432.35,326.86
4331,4331,224.58,432.35,309.84
4332,4332,224.58,432.35,292.82
4333,4333,224.58,432.35,275.79
4334,4334,224.58,432.35,258.77
4335,4335,224.58,432.35,241.75
4336,4336,224.58,432.35,224.73
4337,4337,224.58,432.35,207.71
4338,4338,224.58,432.35,190.69
4339,4339,224.58,432.35,173.67
4340,4340,224.58,432.35,156.65
4341,4341,224.58,432.35,139.63
4342,4342,224.58,432.35,122.61
4343,4343,224.58,432.35,105.59
4344,4344,224.58,432.35,88.57
4345,4345,224.58,432.35,71.55
4346,4346,224.58,432.35,54.53
4347,4347,224.58,432.35,37.5
4348,4348,224.58,432.35,20.48
4349,4349,224.58,432.35,3.46
4350,4350,224.58,432.35,-13.56
4351,4351,224.58,432.35,-30.58
4352,4352,224.58,432.35,-47.6
4353,4353,224.58,432.35,-64.62
4354,4354,224.58,432.35,-81.64
4355,4355,224.58,432.35,-98.66
4356,4356,224.58,432.35,-115.68
4357,4357,224.58,432.35,-132.7
4358,4358,224.58,432.35,-149.72
4359,4359,224.58,432.35,-166.74
4360,4360,224.58,432.35,-183.77
4361,4361,224.58,432.35,-200.79
4362,4362,224.58,432.35,-217.81
4363,4363,224.58,432.35,-234.83
4364,4364,224.58,432.35,-251.85
4365,4365,224.58,432.35,-268.87
4366,4366,224.58,432.35,-285.89
4367,4367,224.58,432.35,-302.91
4368,4368,224.58,432.35,-319.93
4369,4369,224.58,432.35,-336.95
4370,4370,224.58,432.35,-353.97
4371,4371,224.58,432.35,-370.99
4372,4372,224.58,432.35,-388.01
4373,4373,224.58,432.35,-405.04
4374,4374,224.58,432.35,-422.06
4375,4375,224.58,432.35,-439.08
4376,4376,224.58,432.35,-456.1
4377,4377,224.58,432.35,-473.12
4378,4378,224.58,432.35,-490.14
4379,4379,224.58,432.35,-507.16
4380,4380,338.44,463.72,505.72
4381,4381,338.44,463.72,488.7
4382,4382,338.44,463.72,471.68
4383,4383,338.44,463.72,454.66
4384,4384,338.44,463.72,437.64
4385,4385,338.44,463.72,420.62
4386,4386,338.44,463.72,403.6
4387,4387,338.44,463.72,386.58
4388,4388,338.44,463.72,369.56
4389,4389,338.44,463.72,352.54
4390,4390,338.44,463.72,335.52
4391,4391,338.44,463.72,318.5
4392,4392,338.44,463.72,301.48
4393,4393,338.44,463.72,284.45
4394,4394,338.44,463.72,267.43
4395,4395,338.44,463.72,250.41
4396,4396,338.44,463.72,233.39
4397,4397,338.44,463.72,216.37
4398,4398,338.44,463.72,199.35
4399,4399,338.44,463.72,182.33
4400,4400,338.44,463.72,165.31
4401,4401,338.44,463.72,148.29
